resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
2,Morning Run,6509.4,2146,2265,21.5,Run,Run,,10425145568,2023-12-23T14:22:54Z,2023-12-23T07:22:54Z,(GMT-07:00) America/Denver,-25200.0,,,,1,1,0,1,0,False,False,False,False,everyone,False,,"[40.01606899313629, -105.26694335974753]","[40.01587914302945, -105.2664091810584]",3.033,6.645,87.8,True,150.7,164.0,False,True,1619.1,1597.5,11157798554,11157798554,garmin_ping_311285567594,False,0,0,False,111531971,1,a10425145568,u~esFb`oaSRClCAf@@VLDAFM^aBRm@N{AJeBVw@[q@M{@Ue@]mBGk@@kANk@A_@HqAA}AE}AMs@Cq@a@cAMi@Ii@BEXQXc@@E?k@ZcBh@aA?YM?FOFCJq@Ja@Jq@?OGe@]q@?GLi@Fq@AG\}CIm@M]N{@Iq@IsBBWb@mBQe@Y[YgAd@kBFQFm@IkANo@_@uBCo@@cAM}@WeCCm@WiBOu@Qk@kBwCi@_A]a@a@WgAaA_@o@O_@G_AYg@c@e@]k@]a@e@]q@a@SW@KC[GQQMYc@]_B]u@Kq@Es@Yy@UkA]}@[a@m@eAe@G[g@a@YG?s@v@C?SEy@cAm@mAIOn@vAn@~@XPXE`@i@TKTDb@d@ZVFXTVZl@b@j@Jf@Rn@\|ATjBZn@RnBTZV|@f@P\RZHT?Xh@PP^v@HFf@p@Nn@Fj@l@nAbAz@f@VV^`CjERf@VjA^jC`@fE@p@Cp@Jp@R|@Bl@Gb@Bb@C|@]rAL`CCD\\Hf@e@jACl@Dr@?l@Ft@Ev@@d@P^Bb@SfAUz@Al@Eb@LLVPBh@Ox@i@nA?h@Oj@Sn@a@vDCl@[LMP@JTf@B`AVtCDHJfB@h@Ef@@dAWhBBBDx@Tr@Fn@Lj@Tn@Pj@B`@Qv@Ij@IpAS|@On@EHODM`@Wf@UJkAEmA?,2
2,Morning Run,6645.1,2181,2188,35.4,Run,Run,,10410219264,2023-12-20T14:48:56Z,2023-12-20T07:48:56Z,(GMT-07:00) America/Denver,-25200.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[40.01578526571393, -105.26662040501833]","[40.01586439087987, -105.26639736257493]",3.047,6.222,89.8,True,149.4,172.0,False,True,1653.6,1618.1,11142675183,11142675183,garmin_ping_310795388842,False,0,0,False,111531971,1,a10410219264,{|esF~_oaSv@A~@Dd@CP^?Ba@v@Q`AAn@FrBNl@Zh@Fd@?RQv@Fj@Aj@Mh@Gb@Cj@Kd@W`@GTAj@Jl@El@ElA@BARBXANg@n@U\IVKJMh@Wj@O|@ITa@\]b@{@lBSn@YbB}@zBMf@a@nCK\}@hA@NIN]Xm@Za@`@DfANrAGRBj@Ah@Mn@Wd@[^?D@t@X`AZn@TXr@l@T`@Jb@H|@@|AFd@Jh@@TI?DF@ZOz@@n@Md@Ud@Il@Fr@PbAR`BPbARZN^XzAXlA?PK`@Kl@Lp@DtAGp@@r@Fn@Rl@Hp@?p@QbBQh@]\Yn@KbA@p@Jt@T`CNn@d@lHJXXX^LPBAp@\jAXtBn@DHIBOCwAOiACm@]a@a@FWAg@Km@[Ga@WuDIu@Au@EUUm@AOCs@A{@ASSw@Bi@Nu@Xc@`@a@Hc@HcAFmBG_@Sg@Mm@?c@D_BAq@Ks@LsB]kAKq@m@aBSsACq@IWWeB?SFe@d@cA?}@N[NW@[Ww@Io@?q@Em@Yk@Gw@Ui@y@aAWc@_@aAKk@B]Hc@XQXg@L_AImB@GMsA@Od@e@dA{@\]`@s@@g@N]NcANi@l@}ARiAVq@d@eBj@wAb@e@Xc@Zs@P}@X}@Vg@z@iALi@@s@Go@@}@EsALg@Vc@FkAX}A?q@Du@@o@Oe@Wg@Ou@@_ACgALiATs@C[CC_AGaBFa@C,2
2,Afternoon Run,5686.1,2400,2491,16.1,Run,Run,,10397503459,2023-12-17T23:40:57Z,2023-12-17T16:40:57Z,(GMT-07:00) America/Denver,-25200.0,,,,0,3,0,2,0,False,False,False,False,everyone,False,,"[40.00014656223357, -105.23663925938308]","[39.99998353421688, -105.23676339536905]",2.369,5.798,83.3,True,117.3,127.0,False,True,1618.4,1602.0,11129472570,11129472570,garmin_ping_310356452200,False,0,0,False,111531971,1,a10397503459,g}csFfaiaSc@f@Sf@WzAEb@]~AMd@W`@KLoAfA[JmAbA[PWVOHTb@Hf@CDGBIC]_Ak@c@ICe@@c@J_@ISQ]CkBTWN[L_@Dw@Bu@LKDEVBn@Ez@WjAIbADbAAz@Br@Fh@Vf@n@l@HLnAx@d@`@|@fANb@Ep@H\VT\hA@v@MdBGVc@l@c@v@q@|@SJc@Jc@Be@P_@UEIEc@DYAWOc@iB{Ba@?kATc@VW\YLe@?cAKk@Y}@iAq@[K?_@Gu@c@sBm@e@AiAFSDWN}@K[Ue@Qf@V`@X\B\B\UTCZ?RCb@CnA^p@Hv@h@d@LjAp@Xf@^^h@Hn@F^?b@MX[\Yb@Qj@I^CVDRTpAfCCj@Bp@JRNJZE^QXA^G^Y`@i@tAeCHo@JwAAe@Oa@Ye@WUC_@Fg@M[_A{@m@w@o@YWQ}@gAGMQk@Gu@EmBLsB\aBAiADc@\Aj@I\@l@GNCLIb@S`@Ir@Cd@DXT\FdASF@l@pADCHNXJZOfAeA|@c@d@ErAf@j@b@^`@r@`A^Xb@`@Rd@Bh@H^LZT\NZ\`@N`@Xb@Tf@Nn@Dp@MtAHp@FBJ@^UV]d@uBAuAFqCAmABkACoADiD,2
2,Lunch Run,5465.5,1662,1719,25.4,Run,Run,,10390958419,2023-12-16T19:34:13Z,2023-12-16T12:34:13Z,(GMT-07:00) America/Denver,-25200.0,,,,1,3,0,2,0,False,False,False,False,everyone,False,,"[40.002965899184346, -105.26373543776572]","[40.00292072072625, -105.26316630654037]",3.288,6.752,87.5,True,157.5,173.0,False,True,1644.7,1628.9,11122548380,11122548380,garmin_ping_310157442720,False,1,0,False,111531971,1,a10390958419,wrcsFvfnaS?GNyBEkA?iDBa@Gy@AaBHe@FGEaAMaADq@VuBDeB?MBMAQO_@Fk@Aa@EGm@a@?E@Kf@{@ZSxBEND`@K|@kAXs@|@eBNUTm@fAmBp@wAr@iAh@_BVm@v@_BdAgBTu@~AaDRi@`B}CTo@Ae@Eo@DSRU^YZw@t@wA`AkAVq@`@o@h@oABMpC}FFSHi@Ra@?Mv@uA|@uBZg@~@qBxAiCRk@b@o@t@_BZy@NMAPMf@c@t@q@`B_@p@EN]`@e@r@Yv@Sf@MLUl@KPUd@_@`AcB|CuCnGmBfD[z@Wf@c@ZoAjCSj@i@VAF?f@Ft@Gb@c@p@eAxBWh@KJYr@a@l@Qh@]d@S`@[x@sAxCUl@Ub@]|@c@n@Wh@Oh@m@`AOZGPkAtBUh@oAvBIJ]Vg@@i@EsADQj@LDRG@HG|@At@QrAFrAC\WPKRM`DJp@Pj@@R@b@O\EtA[b@_@T[DgAE,2
2,Afternoon Run,10254.8,3246,4477,68.5,Run,Run,,10381437061,2023-12-14T20:52:41Z,2023-12-14T13:52:41Z,(GMT-07:00) America/Denver,-25200.0,,,,1,2,0,2,0,False,False,False,False,everyone,False,,"[40.01607502810657, -105.26655259542167]","[40.01564344391227, -105.26631806977093]",3.159,6.8,87.3,True,154.3,170.0,False,True,1640.7,1597.3,11112577635,11112577635,garmin_ping_309844563219,False,0,0,False,111531971,1,a10381437061,}_fsF~_oaSjAFtB?b@Cj@cAVmBNk@\Yj@ITQZeA`A@p@YBGLKJDTCV\ZDh@P^ARFb@CNHF?\IZa@zAq@RDd@@l@IPFZWJm@Dm@Aw@@Eb@a@f@OJC\?^D~@x@lALTE\W`@y@XEf@Jd@@XQTYf@@dALf@PVAF@fAk@b@Sd@]PGJCRd@ABO?GBOJa@NmBTMMOy@}@iBq@y@s@oA]w@]e@u@sAo@g@o@QQ?{B?e@Cc@?m@By@?e@DyAIKGM]@uBB}AFmAAo@Dq@DQCc@?aAD_A?y@Hu@JcCA}BHi@b@wBr@kF^eC?g@uAaC@q@Ty@FsAAcC]qC?mBEuABmEHiAC_A@m@ZsE?SCqGOeESeDACSAmATMAG]HBF^D@jASVAHDXCPIBISeBOkBq@yDgAeEE{@]OAB]mAGIKA]JoAn@[\e@Nq@Fi@V{@Xe@FiEQi@BiAE[@a@HW@oBY}BFyARg@@g@CqBP[bA]\mBFe@RY`@IRFXZTnAhB`@h@`@~@b@nBRp@@t@Pt@Tn@BRBt@N`@BZVt@~@^r@T\Zd@l@FNz@lANj@Bd@p@pAfAfAn@\rAfCjAlBTr@f@pCXrDHj@?pBXlB@j@Iv@DZ@n@WlAIl@Cp@FVXd@Vh@G^_@~AJtBB~@Er@N~@Cj@SxAQ|ADP^f@Jr@^d@AP?CJB\D\EpABh@GdABbAGrCAh@Aj@DIj@?nAEn@Il@AT?r@CpA@tDBTR\fABdBGbFC|@Ft@\l@r@FP|@|APd@Xh@nAnBp@jAJh@Rd@P@pAg@j@[d@]CEKDu@f@oAp@s@L[@e@_@uCByDIu@?c@TSf@GBq@Oe@BMBg@TQ^Ml@A|@CZQLs@Hu@Ae@Fw@T_A@M@eDEy@FKA]BSJHS@D}ALg@pAc@ZUJYRYf@Sp@Ip@Qh@IP_@^A@aAIkAA,2
2,Morning Run,9186.7,3016,3116,46.5,Run,Run,,10369038003,2023-12-12T14:40:41Z,2023-12-12T07:40:41Z,(GMT-07:00) America/Denver,-25200.0,,,,1,2,0,2,0,False,False,False,False,everyone,False,,"[40.01569306477904, -105.26651353575289]","[40.01597771421075, -105.2667051460594]",3.046,6.812,86.6,True,156.7,172.0,False,True,1655.0,1612.2,11099719558,11099719558,garmin_ping_309454717237,False,0,0,False,111531971,1,a10369038003,a}esFx_oaSrBA`@CX[Nk@`@]Tk@HcAJc@NgBBq@Ms@Qo@Q_@McAGMKq@GeATiA?u@Bo@AG@w@EAAv@D~AId@KVERA\NfA\rBn@xAPl@k@nCGv@_@rAE^Ql@Mt@a@lAKp@@pDLp@^n@Df@CbAObBOl@@d@Mx@ELY`@Cn@Hh@@r@Er@FrAI^w@r@Yf@m@`BQl@U^Yh@]f@w@nBMn@u@fBIb@_@rAm@|Ca@hAi@v@]ZoAz@AZ@t@Pr@CVE`CGZUb@]\?DBp@Jr@f@tAHHN@PLZZTb@Lf@?\NdAHlBHX?TDBDRAPS^En@?PG\Q\K^Cn@BbAFt@ZdATdBXv@Lv@Vr@Ld@Br@Kh@NbA?f@E`B@h@Dr@Vj@Hj@Al@Kx@Ot@Sn@YXUZI^Cn@?b@XtAANBlABNTn@BbBTpCFjAHP\Nd@ND?TNG\PjAPd@Hj@CbBGHCd@Hr@T`@P@HKLs@G{@Jk@?o@Iw@KGAM@y@C_ASSUE_ADWEe@SOm@Cq@@eAEq@Ks@Am@Mo@U{A@kAGm@Mu@LiANa@n@aAPs@L}@J{AGKAOYc@Sc@?i@Hq@?o@?a@Q}@?e@Lo@PWAMk@_AQi@KIWk@?GKe@WsC@g@G_@[}@Fi@J[Xk@Be@@e@PYNk@Va@FUIa@Eo@]eAS]AYI]_@k@e@Uc@[Ya@UaAMkBH_@XS\{A@y@I_@@[Ik@Ew@J_@XO\YD?VSTU^k@LOAMVm@\eBPm@Rg@Nk@Pg@No@Bc@dAqCDSLU^_@d@w@Z}@Ni@?CRg@?]FQt@w@Z_@F]B{ACg@Ik@Am@Fo@Re@Jg@Ds@Jk@Fs@Ci@@WHo@Aq@[a@Yu@CM@u@I{@Dq@RcAp@_BRy@d@sCHmAR{A?M]qA]{@MyAQo@CUAq@P_AEa@HaC@mAUmBUaAYiBA_@\UN[R{ATk@Lg@NQ[TKp@Mf@ILKzAOPa@ZCJZhARdAHt@Bn@Jx@CdBMx@?h@Bx@Kh@@f@Hn@Hb@JdAn@tALl@@v@Qn@Op@QlBSx@ABQBEBg@`AYH]E_AFaAA,2
2,10k for my B'day,10077.5,2964,2989,33.0,Run,Run,0.0,10355269587,2023-12-09T21:41:16Z,2023-12-09T14:41:16Z,(GMT-07:00) America/Denver,-25200.0,,,,17,4,0,1,0,False,False,False,False,everyone,False,,"[40.01582575030625, -105.2667789068073]","[40.01360194757581, -105.26646827347577]",3.4,6.184,89.3,True,161.3,182.0,False,True,1619.1,1585.9,11085245219,11085245219,garmin_ping_308998364039,False,7,0,False,111531971,1,a10355269587,}}esF|_oaSf@?dBDd@EXFj@iBLw@\kDJm@?c@Kk@{@uCEgAM}@?GJc@D[U]RmA@aCAMIQ?s@Mo@Ck@I]Y}@Aq@DMNK\_@DY@}@n@aBZ_@Ac@CCHK@BHAA@@CJVL}@D{@A]m@kB?w@PaCX}@Am@OYGe@Fs@Kw@GeB@OLm@Tu@Ao@Y]Si@Am@RmANk@@QEu@CQDuAe@uB?SLm@Aq@Qw@GqA]qCe@kCWg@aBgCc@cAaAo@u@u@i@cAOo@Gs@CEY_@c@a@a@m@O[[_@gAm@c@YIaAOSM_@Ko@g@}@Sk@?}@[w@Kq@UgAWi@[g@_@]OEMKc@i@_@UE@_Ar@WKa@g@g@y@Uq@}@e@GMS{AI_AEMw@oAo@sAY}@GyAs@mAk@wAW_A[wAi@gBkAOMKYgAk@yA[e@[G_CFe@Cc@@y@F_@AEKAINgBBg@?qAg@sAM_Ag@cAQeBKe@Ug@cA{Du@w@EKe@iA[cAYe@k@w@aAaBkBkCUc@g@[{Ai@u@w@Yo@Ok@As@Eq@@q@Fs@Lw@Ge@KiBAPRxBIj@Kb@AZ@`@Dp@HXBp@Rx@Tf@Xf@b@Zl@Td@L`@Vb@|@pAdBbAfB~@lAnA~Cd@l@V`@bAbEVv@H|@Lp@^z@RhAZz@Bp@AzCDr@D@~@E`BAr@EvAFHBVd@X`Av@jBXPn@NNTb@vAVtAv@lB\`AVd@RvARl@`@z@bAjBRl@P~AXt@h@Tv@`Bd@p@b@Lz@w@FAVFd@Zf@~@RRVj@Zd@z@nDN~AVn@Ln@F|@Nr@Ah@DD?^TE^DfBh@RPZ`@BNZd@j@p@Hn@Lh@\t@JPbAbAPF`@TxAlCx@pATl@h@lD^~DNt@@r@E|@Lv@H|@Ct@D~@Gp@]xBCj@BNR^JHP^Cd@U~@En@PdDCL?p@Np@c@hF?LJRVXBNCN]hAAVKNE?GDEn@Sv@Oz@K~@I^Cp@?VOZ_@ZT`ANlAR|@Bf@,2
2,Afternoon Run,7645.1,2522,2635,60.9,Run,Run,,10335158994,2023-12-05T23:43:58Z,2023-12-05T16:43:58Z,(GMT-07:00) America/Denver,-25200.0,,,,1,0,0,2,0,False,False,False,False,everyone,False,,"[40.0059659499675, -105.26127560064197]","[40.00278317369521, -105.26355975307524]",3.031,7.603,87.3,True,149.4,161.0,False,True,1658.2,1612.1,11064369651,11064369651,garmin_ping_308347281437,False,0,0,False,111531971,1,a10335158994,_iesF`kmaSS@{@Cc@@_DDYHKHe@N_@TUTQ\Mh@Mp@IjAKN[PCJ?PNd@Lp@\fD?z@DdAGfA?`@Ll@O`A@|@h@`DNh@Rz@Ar@Kj@Gl@YrB]|A]`BYr@IbAAfAH`Bl@dBCb@Ip@?tAWrAEt@Wt@Yb@JdBA~@DfAEj@U^Y\SZUf@[~@a@|AqAjBSd@s@`Ce@jB]z@Sn@YpBQj@c@~@Yf@_@TQReAn@AJNbDCl@?n@CTQl@]\Ef@Jt@Nj@Pf@PXx@v@Tf@XjBB~@Ff@Jj@NXBPCVQt@G|@a@lAIh@@p@r@jF\t@Nx@V~@Jl@B`@Ip@LpA@p@Gp@?x@L`ARv@Br@CdAKn@On@CJq@bAMfA@n@Lr@DxAZpBLdDXhCTX^VPBz@GPYLg@Aq@LkB@yIDo@C}ABiDAo@BeCIq@Du@C_BBmB?s@Bw@Ao@FkBEyCDgA?s@Eo@?qAe@wC?Y@CXIb@EdJwBhAe@?YXORSBcEGuDFk@?gBEs@@uBM_@WCSSDaBAmBCo@DMBDAa@Dc@JGr@_Ar@Cf@YbAu@~@iAzA}@n@Ut@c@d@Oh@a@b@UZ_@R_@^eA`AwAj@gAPeAXy@Vg@dAwA\q@`@k@Li@|BeEXu@`@w@,2
2,Morning Run,8222.6,3507,3590,28.7,Run,Run,,10327207538,2023-12-04T14:12:02Z,2023-12-04T07:12:02Z,(GMT-07:00) America/Denver,-25200.0,,,,0,2,0,2,0,False,False,False,False,everyone,False,,"[40.01582373864949, -105.26642217300832]","[40.01585173420608, -105.2664408646524]",2.345,8.218,82.5,True,135.6,152.0,False,True,1622.9,1592.9,11056130992,11056130992,garmin_ping_308107112090,False,0,0,False,111531971,1,a10327207538,u~esFv_oaSh@CxABVC\BZOTcABUJDRKRi@TgALW@QDOMq@BABIXSDGASDUACFMJGBGCGe@aAHg@JSa@i@Oa@c@q@@GGWTSr@KOY@EIYDK?}@F[LOAWMc@G]MSAMJEQSkAwCe@wAGe@BGVMVW@{@BWFK`@cAXe@Dc@Pu@Km@Fa@@c@E[Xg@D_@EI]W?EBODa@A[NiA?YDCBCAO@EAGHCDKIc@IQE_@B_@AiBBYAg@LcBJi@Ia@MSGEKUJ_BCWBa@Ta@?i@I_@A]Do@?a@]wAE}@Hy@Ik@Qa@CQCmCKqAYy@?[EMg@u@KUUOYa@gA}BU]a@Ou@m@Y[M]_@m@OmAQ[m@{@KUy@eA{@k@YKECGWCY]o@c@qAKMg@wABi@Wo@Ko@g@gBGO]g@Oa@MSIIOGUUy@m@UFIJYP]F_AyAYq@SWYIW[_@{A?_@E_@S]gAuBg@sAIa@Aa@K[U]Oe@Wi@o@iBYwAe@{AOQOIiAMIMJGAYs@}BO]g@EaCBmBGc@DEDf@If@?b@Br@CpBBXHNP`@jAHj@PZNd@rAd@JGHl@Lf@p@pB\tA^jAT\NZN~AjBlDN`@Pd@NdAX`Ar@p@Pb@bA~AXLTKp@i@XCLLVNPNf@bAG?Zb@LZVT\dAJf@@\Tp@Ch@J~@Zv@Lh@?VB\JVCD?HPNDJLPRLfAd@\HLGBFA@D@AHf@~@^j@RRTZRt@Hv@h@~@\XX`@p@XVZPb@n@bAL\PPh@~@Nb@h@nCJl@DnATtC?v@APDb@Df@RfA@b@Gb@FzAa@vAIf@@HDDARFXj@~@BJIPEXUlAD|BDz@In@VdAEn@YdBCb@@VC^DN\XHXWrAIJHTCLQ@IFAHBNCh@Kr@S`@WbAOb@K`BWNSTNb@RvALlALb@Jp@FvBEx@G\Dj@?RBJOfA@\`@vC\pALbAMh@In@GhBIj@K\Q\S@Y|@UT]@]CsABe@A,2
2,Afternoon Run,8152.9,2590,2703,60.8,Run,Run,,10308651722,2023-11-30T22:12:31Z,2023-11-30T15:12:31Z,(GMT-07:00) America/Denver,-25200.0,,,,4,1,0,2,0,False,False,False,False,everyone,False,,"[40.0030648894608, -105.26358942501247]","[40.002925749868155, -105.26317795738578]",3.148,7.132,86.7,True,149.8,165.0,False,True,1658.2,1612.2,11036806518,11036806518,garmin_ping_307496226076,False,1,0,False,111531971,1,a10308651722,qudsF~ymaSg@BUEs@DiACsAFg@GQ?c@IQo@BgCDuAHi@@aBHq@_@KiABmAEs@DwBOk@@s@Fg@?YDe@Cg@`@YJw@r@Sj@YrB@NKd@]FGJ@LX~@f@bE?bAFr@E`BDd@CVOn@?z@Hr@Nl@HbAPh@Pr@Jr@QnAEf@Mr@Gx@q@rCy@nCDtBAt@Nh@h@xAM|A?z@a@nAI~ASf@IFA`@FhACn@@p@B`@FJA\M\]^OHm@lAe@tBu@vAc@l@gAhCS|@[`AOp@i@dBWfBSh@_AvA]Zk@Xc@ZGTHh@DbBDHMNHVBl@Gr@Sj@[RE^F|@X|@d@~@~@~@FJLn@Jr@Dz@Cj@BXCS?CHXNv@?j@Sl@@x@GVg@xA?`@Dh@R|@h@rDNRTl@Hn@f@dBAd@K^LhCE~BJl@Rr@E`CKv@Kl@e@^Ul@Ij@Er@Lh@Fn@@x@BR^rBNjDNnAATPf@d@^`@Bd@E^QJq@Ak@Jg@Pc@OeCEyBByAHu@@_B?q@CgA?oCCmABa@I_@C}C@kDHoACqC@mBFc@Cq@Gw@Dq@B}@EaAa@qCDG`@Mr@K`FmAh@GNGd@Kb@Ml@U?IPY`@YEY@q@EiADo@EeA@o@CYBeD?gDB}AEo@?eBEUMcBHIBkABKLWFG`AOv@]fAy@^e@n@Y^]\UtAm@\Gz@g@d@QBELSb@mA\_@jAyB\eAJm@Pq@Xc@BKhAwATg@Ze@Pi@DSn@s@j@kAf@wAv@cBNo@,2
2,Morning Run,5376.3,1806,1834,17.3,Run,Run,,10295493090,2023-11-28T14:15:08Z,2023-11-28T07:15:08Z,(GMT-07:00) America/Denver,-25200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[40.016255071386695, -105.26643751189113]","[40.01582927070558, -105.26640163734555]",2.977,5.957,89.5,True,153.5,163.0,False,True,1619.2,1601.6,11023210161,11023210161,garmin_ping_307102617026,False,0,0,False,111531971,1,a10295493090,{`fsFf_oaSb@R`@E^BfBCd@?LG\_@`@y@FALGAEZo@D_ATg@BUE]?]PYIe@Em@Oq@Yo@Qi@ESAYU_A?e@LcANU?MJW?QGu@Ia@Cm@F[@i@[y@KaAMm@KoBROR_@T_BDe@Fa@DIXWBEAc@CSJAJMVe@^eBGc@MWa@]MYDcACULm@La@TqAY}@LOAe@D]A[H]Cs@Eq@Jo@@i@Io@a@]]s@@MJYFc@RcAD[@iDCYOgAEc@Dw@QcBAw@U}AWuAGwAUs@Yc@_AgAWe@e@eA[]i@Uc@a@c@m@_@eAKw@Se@[_@Yg@AMBa@R_@AAG?q@YYFGZDP^ZVb@JVf@\Vd@DPBh@Lh@l@`Ad@VJL`@VHB`@VXt@nAdC^f@Rh@^rBJz@@`@NvAFfAJl@@VAv@Br@PrA?n@El@?jAQv@ALO`@?RL`@ALPt@T`@@`@Il@WlALl@@f@F|@Ox@Zx@IdAKXGZAZObAC^@Dn@p@AVY~@?\CBOAGF@BEDBBOlB[hBWdAItAMLQDGN@ZPn@Hz@Jl@Ar@L^D`EGZ?d@KzARzARp@Dh@Hf@^dAD\?^Gt@?`@Gb@@`@Y~@Kh@@d@OFQVOd@c@X]GeAEs@@,2
2,Turkey Trot,6502.7,1733,1733,20.2,Run,Run,0.0,10269147158,2023-11-23T16:00:26Z,2023-11-23T09:00:26Z,(GMT-07:00) America/Denver,-25200.0,,,,2,4,0,80,0,False,False,False,False,everyone,False,,"[39.6929422672838, -104.96844283305109]","[39.69860348850489, -104.97200874611735]",3.752,5.002,89.4,True,167.3,187.0,False,True,1624.5,1616.7,10995805975,10995805975,garmin_ping_306285735788,False,0,0,False,111531971,1,a10269147158,{ogqFtbu_S?dABx@C|@E`@BtACpCCb@IZC@s@@{HMiA@kC?gEI}BDw@AuBDmIEcDB}@EsBBaAAq@BsBEoA@e@Dw@EoAFmBKcAAqDBoAAgBDcAAMAKKGcABoCC_DBmFByA?_CFkAXWNAb@HnABhAAnDD`BCbA?`CK`@@b@Nf@BdAIb@BfAEjB?`ABjAAd@BlAEpD@d@@lCGVFd@Cx@@NBnAE|@BTCvACvC@l@Ch@Nf@Cf@@dAAl@GZHNPAN]`As@fAYXi@Rk@Lm@@oAQw@Q{Aq@c@Mm@I}@GiBHeDVoA@gAMoAUc@Mc@EcC]sBAeCVe@JGAiA^k@Ae@KuB_Ai@AcAIkAA}@Fg@Ha@Je@TMJa@h@Sf@Q`AEx@c@nB[`Au@tAo@jBGl@Rj@h@\~Af@dD^bA@~AF|@IRGb@Sj@c@x@aA^Yr@Ur@Ad@@b@Fd@LnAb@hB`@d@@|@A,2
2,Morning Run,6445.8,2318,2333,22.0,Run,Run,,10263771603,2023-11-22T16:56:55Z,2023-11-22T09:56:55Z,(GMT-07:00) America/Denver,-25200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[40.015977546572685, -105.26651663705707]","[40.01346850767732, -105.26683238334954]",2.781,6.713,84.2,True,144.9,162.0,False,True,1619.2,1597.0,10990218365,10990218365,garmin_ping_306128963933,False,0,0,False,111531971,1,a10263771603,{~esF~_oaSp@@hACh@B\EVa@Zs@TQR_@NcCZgBCs@U{@Wi@OyAQs@KeA@MN_@LOKy@DuAIy@BiBSu@Km@e@_Dt@u@FoARs@Tk@XYRaAHO@OT]N}AE}@i@WUa@R{@Ds@Lw@A]@i@IQEe@Hs@KiELc@TuAm@y@G[D?HmB@?V}AGcBHg@Gi@UqA@gAEo@O_ACo@Gk@Ew@WeBYyA[m@iAiBaAmB[Yc@Qq@k@Ye@Y[Im@Gq@Qi@c@a@u@eAg@a@qBiACE?CDCGc@DMMQQg@Mq@g@eAMm@G_A[e@UgBQs@a@g@Wc@WYAGUK[a@a@UEASFYX_@TQIWWU_@y@cB_@QU]]_BJ~@Vx@BDZN\V`@dAt@dABB\@^]d@]VHX\lArBPLXl@\bA\`BLfBVl@Nh@HdAT^B@LA?HB?EPBRFRPL\LhAn@j@n@LTz@dAVv@Fn@p@lAt@v@`@PZRRb@Xd@\p@`@j@Tb@\r@b@zALj@P`BJpBLbAApCVfAF`@C^?`AAl@M^Al@If@ANB~@f@fA@VOZOfAFrA?dACjAP~@Ef@UzAGlAIn@BHJHZ^D`@Of@Ml@O?CDANBNCf@e@xAGn@Oj@Kr@GlAWLURJd@LrAH\@p@Ht@,2
2,Afternoon Run,6448.0,2007,2071,25.8,Run,Run,,10231134523,2023-11-16T21:45:46Z,2023-11-16T14:45:46Z,(GMT-07:00) America/Denver,-25200.0,,,,4,1,0,2,0,False,False,False,False,everyone,False,,"[39.99969905242324, -105.21511310711503]","[39.999787816777825, -105.21507564000785]",3.213,6.904,86.0,False,,,False,False,1636.7,1610.8,10956266097,10956266097,garmin_ping_305164353832,False,1,0,False,111531971,1,a10231134523,iwbsFv~daS^\\f@HBlAJRDrAv@b@Pr@DHD\XRJVKRMNAXH`@Wf@E\MVRb@NlBYh@@tAYf@Gh@A~@Bb@Rx@l@d@f@Zd@Tv@b@dAXf@`AjAj@bBVj@H^Xv@JLt@N`@PbAf@jB@PCnAk@PCb@YZOd@MJGTe@Gi@L[?i@OoGQs@Wg@Ys@@GJS\OPGZFdBbBCFEn@?dADl@FDBCHuC@kAa@kFKgBBiEEkCBu@FIbAQ\?ZEvAFvC@l@B^HHZAn@BPPf@\b@b@\HLEZ?n@@TJV^X`Af@RPB\EnDD_D?a@K_@cB}@WYIm@De@Ea@m@g@_@o@Ik@Au@CGUUeAJ_A@q@I}BASD}APGFEZBbAHrA?jAEv@?p@@`ARtAFjBJp@ATH|@CnBGdAG\@GGo@?{BAMoByACDG?m@ZKJ@^^p@Tj@Hp@@t@LzD?j@Od@Dh@KX_@Pi@L_@Zc@HoAj@a@F_@GaA?[SKMQMaBe@OWOu@gA}BQm@]k@c@i@kA_D}@w@q@e@c@Wa@Ki@@uBTYJg@Fo@?m@Vg@BIAk@W_@GaAX[EW@]R[?g@]e@Km@AUOqAw@_@KiAKYe@]c@,2
